"","time","d18O","d18Ofsal","Mg/Ca","d11B"
"1",0,-3.12160361322305,-1.85560361322305,1.84259431092356,16.8547902556953
"2",0,-3.12160361322305,-1.85560361322305,2.4593760887481,20.7680984274949
"3",0,-5.12160361322305,-1.85560361322305,2.2403537078312,19.3825447232598
"4",0,-1.12160361322305,-1.85560361322305,2.2403537078312,19.3825447232598
"5",0,-3.12160361322305,-1.85560361322305,2.2403537078312,17.6546283715307
"6",0,-3.12160361322305,-1.85560361322305,2.2403537078312,21.1104610749889
"7",0,-3.12160361322305,-1.85560361322305,2.29737033398906,20.5067767873889
"8",0,-3.12160361322305,-1.85560361322305,2.21349164324681,18.7936161078627
"9",0,-3.12160361322305,-1.85560361322305,1.3002787405175,19.3836720657067
"10",0,-3.12160361322305,-1.85560361322305,3.07978066586359,19.3814167894625
"11",0,-3.12160361322305,-1.85560361322305,3.07466936796801,19.383623770655
"12",0,-3.12160361322305,-1.85560361322305,2.04956403398258,19.380387554174
"13",0,-3.12160361322305,-1.85560361322305,2.23782952813004,19.3547065559051
"14",0,-3.12160361322305,-1.85560361322305,2.24633975297798,19.4468949579397
"15",0,0.0800056856954521,1.34600568569545,0.680390121983574,18.5798832009347
"16",0,-5.98893323695378,-4.72293323695378,7.54816741095924,20.0525477495451
"17",0,-3.12160361322305,-3.52960361322304,2.26124565932212,19.3638962128468
"18",0,-3.12160361322305,-0.181603613223046,2.22058691871914,19.4142653131812
"19",0,-3.12160361322305,-1.85560361322305,2.48067065580729,14.1728116664707
"20",0,-3.12160361322305,-1.85560361322305,3.27035769624694,16.5019395788666
"21",0,-5.12160361322305,-1.85560361322305,2.99287606069763,15.6148175131721
"22",0,-1.12160361322305,-1.85560361322305,2.99287606069763,15.6148175131721
"23",0,-3.12160361322305,-1.85560361322305,2.99287606069763,13.8941537643498
"24",0,-3.12160361322305,-1.85560361322305,2.99287606069763,17.3354812619944
"25",0,-3.12160361322305,-1.85560361322305,3.0720033313361,16.3287911996845
"26",0,-3.12160361322305,-1.85560361322305,2.95554367360739,15.2596710464704
"27",0,-3.12160361322305,-1.85560361322305,1.73703973020036,15.6155096723257
"28",0,-3.12160361322305,-1.85560361322305,4.11425136773511,15.6141258402231
"29",0,-3.12160361322305,-1.85560361322305,4.10744410603884,15.6154798868084
"30",0,-3.12160361322305,-1.85560361322305,2.73798755629907,15.6134941600799
"31",0,-3.12160361322305,-1.85560361322305,2.98936959155259,15.5977482277101
"32",0,-3.12160361322305,-1.85560361322305,3.00119062188469,15.6543845503704
"33",0,0.0800056856954521,1.34600568569545,0.913106255748253,15.1338090361422
"34",0,-5.98893323695378,-4.72293323695378,10.0343414271255,16.0344107698821
"35",0,-3.12160361322305,-3.52960361322304,3.02197972644421,15.6033800543006
"36",0,-3.12160361322305,-0.181603613223046,2.9653136982945,15.634302853549
"37",0,-3.12160361322305,-1.85560361322305,1.84259431092356,16.8547902556953
"38",0,-3.12160361322305,-1.85560361322305,2.48067065580729,14.1728116664707
"39",0,-5.12160361322305,-1.85560361322305,2.02625021988336,15.7989436879722
"40",0,-1.12160361322305,-1.85560361322305,2.02625021988336,15.7989436879722
"41",0,-3.12160361322305,-1.85560361322305,2.02625021988336,14.0779255095546
"42",0,-3.12160361322305,-1.85560361322305,2.02625021988336,17.5199618663899
"43",0,-3.12160361322305,-1.85560361322305,2.07975405952202,16.5397254590124
"44",0,-3.12160361322305,-1.85560361322305,2.00100817110965,15.4295211328831
"45",0,-3.12160361322305,-1.85560361322305,1.17601823294946,15.7996630301337
"46",0,-3.12160361322305,-1.85560361322305,2.78544888405305,15.7982246070618
"47",0,-3.12160361322305,-1.85560361322305,2.78083969834194,15.7996318045934
"48",0,-3.12160361322305,-1.85560361322305,1.85368476227499,15.7975681718035
"49",0,-3.12160361322305,-1.85560361322305,2.02387930629092,15.7812025514421
"50",0,-3.12160361322305,-1.85560361322305,2.03187208646662,15.8400621281384
"51",0,0.0800056856954521,1.34600568569545,0.618071697129882,15.2984494143717
"52",0,-5.98893323695378,-4.72293323695378,6.79492481591938,16.2345969488013
"53",0,-3.12160361322305,-3.52960361322304,2.04592312661081,15.7870560988915
"54",0,-3.12160361322305,-0.181603613223046,2.00761998564933,15.8191939807289
"55",0,-3.12160361322305,-1.85560361322305,2.4593760887481,20.7680984274949
"56",0,-3.12160361322305,-1.85560361322305,3.27035769624694,16.5019395788666
"57",0,-5.12160361322305,-1.85560361322305,2.69162677375704,19.2045733452128
"58",0,-1.12160361322305,-1.85560361322305,2.69162677375704,19.2045733452128
"59",0,-3.12160361322305,-1.85560361322305,2.69162677375704,17.4769995755396
"60",0,-3.12160361322305,-1.85560361322305,2.69162677375704,20.932147114886
"61",0,-3.12160361322305,-1.85560361322305,2.76028814663272,20.3157721273905
"62",0,-3.12160361322305,-1.85560361322305,2.65927599952323,18.6238838607491
"63",0,-3.12160361322305,-1.85560361322305,1.5621934654111,19.2056870771206
"64",0,-3.12160361322305,-1.85560361322305,3.70013878739685,19.2034617198511
"65",0,-3.12160361322305,-1.85560361322305,3.69399872932645,19.2056383775083
"66",0,-3.12160361322305,-1.85560361322305,2.4624059525165,19.20244597357
"67",0,-3.12160361322305,-1.85560361322305,2.68858702925302,19.1771035075586
"68",0,-3.12160361322305,-1.85560361322305,2.69883577622953,19.2680823403637
"69",0,0.0800056856954521,1.34600568569545,0.817643582100118,18.413379468586
"70",0,-5.98893323695378,-4.72293323695378,9.06619131548718,19.8663835668847
"71",0,-3.12160361322305,-3.52960361322304,2.71678860527926,19.1861721211623
"72",0,-3.12160361322305,-0.181603613223046,2.66781937711733,19.2358789495328
"73",0,-3.12160361322305,-1.85560361322305,2.02625021988336,14.0779255095546
"74",0,-3.12160361322305,-1.85560361322305,2.69162677375704,17.4769995755396
"75",0,-3.12160361322305,-1.85560361322305,2.2403537078312,17.6546283715307
"76",0,-3.12160361322305,-1.85560361322305,2.99287606069763,13.8941537643498
"77",0,-5.12160361322305,-1.85560361322305,2.45638558816364,16.2392037830254
"78",0,-1.12160361322305,-1.85560361322305,2.45638558816364,16.2392037830254
"79",0,-3.12160361322305,-1.85560361322305,2.51998006529957,17.240548404208
"80",0,-3.12160361322305,-1.85560361322305,2.42640549149152,15.7247194171276
"81",0,-3.12160361322305,-1.85560361322305,1.42566317154355,16.2401956196343
"82",0,-3.12160361322305,-1.85560361322305,3.37675264256263,16.2382122681341
"83",0,-3.12160361322305,-1.85560361322305,3.37115608474432,16.2401528350745
"84",0,-3.12160361322305,-1.85560361322305,2.24719357441063,16.237307173119
"85",0,-3.12160361322305,-1.85560361322305,2.45356899540642,16.2147308879456
"86",0,-3.12160361322305,-1.85560361322305,2.46306477367296,16.2958344015681
"87",0,0.0800056856954521,1.34600568569545,0.747399490920127,15.5396787204507
"88",0,-5.98893323695378,-4.72293323695378,8.25943928444688,16.8328897796602
"89",0,-3.12160361322305,-3.52960361322304,2.47971132295902,16.2228084852908
"90",0,-3.12160361322305,-0.181603613223046,2.43430808590848,16.2671091970169
"91",0,-3.12160361322305,-1.85560361322305,2.02625021988336,17.5199618663899
"92",0,-3.12160361322305,-1.85560361322305,2.69162677375704,20.932147114886
"93",0,-3.12160361322305,-1.85560361322305,2.2403537078312,21.1104610749889
"94",0,-3.12160361322305,-1.85560361322305,2.99287606069763,17.3354812619944
"95",0,-5.12160361322305,-1.85560361322305,2.45638558816364,19.6895767966533
"96",0,-1.12160361322305,-1.85560361322305,2.45638558816364,19.6895767966533
"97",0,-3.12160361322305,-1.85560361322305,2.51998006529957,20.6947838850343
"98",0,-3.12160361322305,-1.85560361322305,2.42640549149152,19.173107920183
"99",0,-3.12160361322305,-1.85560361322305,1.42566317154355,19.6905724590543
"100",0,-3.12160361322305,-1.85560361322305,3.37675264256263,19.6885814572108
"101",0,-3.12160361322305,-1.85560361322305,3.37115608474432,19.6905295094625
"102",0,-3.12160361322305,-1.85560361322305,2.24719357441063,19.6876728709903
"103",0,-3.12160361322305,-1.85560361322305,2.45356899540642,19.6650095027497
"104",0,-3.12160361322305,-1.85560361322305,2.46306477367296,19.7464258553833
"105",0,0.0800056856954521,1.34600568569545,0.747399490920127,18.9873534696135
"106",0,-5.98893323695378,-4.72293323695378,8.25943928444688,20.2855528067756
"107",0,-3.12160361322305,-3.52960361322304,2.47971132295902,19.6731182576545
"108",0,-3.12160361322305,-0.181603613223046,2.43430808590848,19.7175898496572
"109",0,-5.12160361322305,-1.85560361322305,2.02625021988336,15.7989436879722
"110",0,-5.12160361322305,-1.85560361322305,2.69162677375704,19.2045733452128
"111",0,-5.12160361322305,-1.85560361322305,2.2403537078312,19.3825447232598
"112",0,-5.12160361322305,-1.85560361322305,2.99287606069763,15.6148175131721
"113",0,-5.12160361322305,-1.85560361322305,2.45638558816364,16.2392037830254
"114",0,-5.12160361322305,-1.85560361322305,2.45638558816364,19.6895767966533
"115",0,-5.12160361322305,-1.85560361322305,2.51998006529957,18.9676661446212
"116",0,-5.12160361322305,-1.85560361322305,2.42640549149152,17.4489136686553
"117",0,-5.12160361322305,-1.85560361322305,1.42566317154355,17.9653840393443
"118",0,-5.12160361322305,-1.85560361322305,3.37675264256263,17.9633968626725
"119",0,-5.12160361322305,-1.85560361322305,3.37115608474432,17.9653411722685
"120",0,-5.12160361322305,-1.85560361322305,2.24719357441063,17.9624900220547
"121",0,-5.12160361322305,-1.85560361322305,2.45356899540642,17.9398701953476
"122",0,-5.12160361322305,-1.85560361322305,2.46306477367296,18.0211301284757
"123",0,-1.91999431430455,1.34600568569545,0.747399490920127,17.2635160950321
"124",0,-7.98893323695378,-4.72293323695378,8.25943928444688,18.5592212932179
"125",0,-5.12160361322305,-3.52960361322304,2.47971132295902,17.9479633714727
"126",0,-5.12160361322305,-0.181603613223046,2.43430808590848,17.992349523337
"127",0,-1.12160361322305,-1.85560361322305,2.02625021988336,15.7989436879722
"128",0,-1.12160361322305,-1.85560361322305,2.69162677375704,19.2045733452128
"129",0,-1.12160361322305,-1.85560361322305,2.2403537078312,19.3825447232598
"130",0,-1.12160361322305,-1.85560361322305,2.99287606069763,15.6148175131721
"131",0,-1.12160361322305,-1.85560361322305,2.45638558816364,16.2392037830254
"132",0,-1.12160361322305,-1.85560361322305,2.45638558816364,19.6895767966533
"133",0,-1.12160361322305,-1.85560361322305,2.51998006529957,18.9676661446212
"134",0,-1.12160361322305,-1.85560361322305,2.42640549149152,17.4489136686553
"135",0,-1.12160361322305,-1.85560361322305,1.42566317154355,17.9653840393443
"136",0,-1.12160361322305,-1.85560361322305,3.37675264256263,17.9633968626725
"137",0,-1.12160361322305,-1.85560361322305,3.37115608474432,17.9653411722685
"138",0,-1.12160361322305,-1.85560361322305,2.24719357441063,17.9624900220547
"139",0,-1.12160361322305,-1.85560361322305,2.45356899540642,17.9398701953476
"140",0,-1.12160361322305,-1.85560361322305,2.46306477367296,18.0211301284757
"141",0,2.08000568569545,1.34600568569545,0.747399490920127,17.2635160950321
"142",0,-3.98893323695378,-4.72293323695378,8.25943928444688,18.5592212932179
"143",0,-1.12160361322305,-3.52960361322304,2.47971132295902,17.9479633714727
"144",0,-1.12160361322305,-0.181603613223046,2.43430808590848,17.992349523337
"145",0,-3.12160361322305,-1.85560361322305,2.78083969834194,15.7996318045934
"146",0,-3.12160361322305,-1.85560361322305,3.69399872932645,19.2056383775083
"147",0,-3.12160361322305,-1.85560361322305,3.07466936796801,19.383623770655
"148",0,-3.12160361322305,-1.85560361322305,4.10744410603884,15.6154798868084
"149",0,-5.12160361322305,-1.85560361322305,3.37115608474432,17.9653411722685
"150",0,-1.12160361322305,-1.85560361322305,3.37115608474432,17.9653411722685
"151",0,-3.12160361322305,-1.85560361322305,3.37115608474432,16.2401528350745
"152",0,-3.12160361322305,-1.85560361322305,3.37115608474432,19.6905295094625
"153",0,-3.12160361322305,-1.85560361322305,3.45850976901483,18.9690585739934
"154",0,-3.12160361322305,-1.85560361322305,3.32997987862977,17.4496814418715
"155",0,-3.12160361322305,-1.85560361322305,1.95658741999466,17.966335230356
"156",0,-3.12160361322305,-1.85560361322305,4.63427245250861,17.9643474366692
"157",0,-3.12160361322305,-1.85560361322305,3.36729051247612,17.9408184889495
"158",0,-3.12160361322305,-1.85560361322305,3.38032264268445,18.0220864052114
"159",0,0.0800056856954521,1.34600568569545,1.02573599271201,17.2643910065106
"160",0,-5.98893323695378,-4.72293323695378,11.3352826527686,18.5602298623569
"161",0,-3.12160361322305,-3.52960361322304,3.40316879885678,17.94891248193
"162",0,-3.12160361322305,-0.181603613223046,3.34085647161072,17.9933033753671
"163",0,-3.12160361322305,-1.85560361322305,1.85368476227499,15.7975681718035
"164",0,-3.12160361322305,-1.85560361322305,2.4624059525165,19.20244597357
"165",0,-3.12160361322305,-1.85560361322305,2.04956403398258,19.380387554174
"166",0,-3.12160361322305,-1.85560361322305,2.73798755629907,15.6134941600799
"167",0,-5.12160361322305,-1.85560361322305,2.24719357441063,17.9624900220547
"168",0,-1.12160361322305,-1.85560361322305,2.24719357441063,17.9624900220547
"169",0,-3.12160361322305,-1.85560361322305,2.24719357441063,16.237307173119
"170",0,-3.12160361322305,-1.85560361322305,2.24719357441063,19.6876728709903
"171",0,-3.12160361322305,-1.85560361322305,2.30527042688992,18.964882916813
"172",0,-3.12160361322305,-1.85560361322305,2.21980835121231,17.447378752433
"173",0,-3.12160361322305,-1.85560361322305,1.30425005233123,17.9634831550239
"174",0,-3.12160361322305,-1.85560361322305,3.0891800711365,17.9614978227379
"175",0,-3.12160361322305,-1.85560361322305,2.24461694034194,17.937975116755
"176",0,-3.12160361322305,-1.85560361322305,2.25330382350546,18.0192184621219
"177",0,0.0800056856954521,1.34600568569545,0.683747607005966,17.2617685669106
"178",0,-5.98893323695378,-4.72293323695378,7.55606264176431,18.5572050627306
"179",0,-3.12160361322305,-3.52960361322304,2.26853235895961,17.9460666688337
"180",0,-3.12160361322305,-0.181603613223046,2.22699679633824,17.9904438959333
"181",0,-3.12160361322305,-1.85560361322305,1.17601823294946,15.7996630301337
"182",0,-3.12160361322305,-1.85560361322305,1.5621934654111,19.2056870771206
"183",0,-3.12160361322305,-1.85560361322305,1.3002787405175,19.3836720657067
"184",0,-3.12160361322305,-1.85560361322305,1.73703973020036,15.6155096723257
"185",0,-5.12160361322305,-1.85560361322305,1.42566317154355,17.9653840393443
"186",0,-1.12160361322305,-1.85560361322305,1.42566317154355,17.9653840393443
"187",0,-3.12160361322305,-1.85560361322305,1.42566317154355,16.2401956196343
"188",0,-3.12160361322305,-1.85560361322305,1.42566317154355,19.6905724590543
"189",0,-3.12160361322305,-1.85560361322305,1.46260638392892,18.9691207857342
"190",0,-3.12160361322305,-1.85560361322305,1.40824922496574,17.4497163689946
"191",0,-3.12160361322305,-1.85560361322305,1.95658741999466,17.966335230356
"192",0,-3.12160361322305,-1.85560361322305,1.30425005233123,17.9634831550239
"193",0,-3.12160361322305,-1.85560361322305,1.42402846163903,17.9408616286277
"194",0,-3.12160361322305,-1.85560361322305,1.42953972012843,18.0221295875902
"195",0,0.0800056856954521,1.34600568569545,0.43378414328997,17.2644301557906
"196",0,-5.98893323695378,-4.72293323695378,4.79369512185565,18.5602755083984
"197",0,-3.12160361322305,-3.52960361322304,1.43920133544474,17.9489549957822
"198",0,-3.12160361322305,-0.181603613223046,1.41284943486375,17.9933462520654
"199",0,-3.12160361322305,-1.85560361322305,2.78544888405305,15.7982246070618
"200",0,-3.12160361322305,-1.85560361322305,3.70013878739685,19.2034617198511
"201",0,-3.12160361322305,-1.85560361322305,3.07978066586359,19.3814167894625
"202",0,-3.12160361322305,-1.85560361322305,4.11425136773511,15.6141258402231
"203",0,-5.12160361322305,-1.85560361322305,3.37675264256263,17.9633968626725
"204",0,-1.12160361322305,-1.85560361322305,3.37675264256263,17.9633968626725
"205",0,-3.12160361322305,-1.85560361322305,3.37675264256263,16.2382122681341
"206",0,-3.12160361322305,-1.85560361322305,3.37675264256263,19.6885814572108
"207",0,-3.12160361322305,-1.85560361322305,3.46409523530151,18.9662112681024
"208",0,-3.12160361322305,-1.85560361322305,3.335572124553,17.4481111979621
"209",0,-3.12160361322305,-1.85560361322305,4.63427245250861,17.9643474366692
"210",0,-3.12160361322305,-1.85560361322305,3.0891800711365,17.9614978227379
"211",0,-3.12160361322305,-1.85560361322305,3.37288084976529,17.9388797090052
"212",0,-3.12160361322305,-1.85560361322305,3.38593438019767,18.0201309924217
"213",0,0.0800056856954521,1.34600568569545,1.02743657288711,17.2626023422203
"214",0,-5.98893323695378,-4.72293323695378,11.3541288420897,18.5581674086892
"215",0,-3.12160361322305,-3.52960361322304,3.40881784596535,17.946972068987
"216",0,-3.12160361322305,-0.181603613223046,3.34640360166458,17.9913537125374
"217",0,-3.12160361322305,-1.85560361322305,2.07975405952202,16.5397254590124
"218",0,-3.12160361322305,-1.85560361322305,2.76028814663272,20.3157721273905
"219",0,-3.12160361322305,-1.85560361322305,2.29737033398906,20.5067767873889
"220",0,-3.12160361322305,-1.85560361322305,3.0720033313361,16.3287911996845
"221",0,-5.12160361322305,-1.85560361322305,2.51998006529957,18.9676661446212
"222",0,-1.12160361322305,-1.85560361322305,2.51998006529957,18.9676661446212
"223",0,-3.12160361322305,-1.85560361322305,2.51998006529957,17.240548404208
"224",0,-3.12160361322305,-1.85560361322305,2.51998006529957,20.6947838850343
"225",0,-3.12160361322305,-1.85560361322305,1.46260638392892,18.9691207857342
"226",0,-3.12160361322305,-1.85560361322305,3.46409523530151,18.9662112681024
"227",0,-3.12160361322305,-1.85560361322305,3.45850976901483,18.9690585739934
"228",0,-3.12160361322305,-1.85560361322305,2.30527042688992,18.964882916813
"229",0,-3.12160361322305,-1.85560361322305,2.5170765182462,18.9407062898694
"230",0,-3.12160361322305,-1.85560361322305,2.52686496497654,19.0300037327847
"231",0,0.0800056856954521,1.34600568569545,0.767067542715818,18.1923220048879
"232",0,-5.98893323695378,-4.72293323695378,8.46937606370774,19.6180187934388
"233",0,-3.12160361322305,-3.52960361322304,2.54401825833041,18.9496059687333
"234",0,-3.12160361322305,-0.181603613223046,2.49722659089084,18.9983921440814
"235",0,-3.12160361322305,-1.85560361322305,2.00100817110965,15.4295211328831
"236",0,-3.12160361322305,-1.85560361322305,2.65927599952323,18.6238838607491
"237",0,-3.12160361322305,-1.85560361322305,2.21349164324681,18.7936161078627
"238",0,-3.12160361322305,-1.85560361322305,2.95554367360739,15.2596710464704
"239",0,-5.12160361322305,-1.85560361322305,2.42640549149152,17.4489136686553
"240",0,-1.12160361322305,-1.85560361322305,2.42640549149152,17.4489136686553
"241",0,-3.12160361322305,-1.85560361322305,2.42640549149152,15.7247194171276
"242",0,-3.12160361322305,-1.85560361322305,2.42640549149152,19.173107920183
"243",0,-3.12160361322305,-1.85560361322305,1.40824922496574,17.4497163689946
"244",0,-3.12160361322305,-1.85560361322305,3.335572124553,17.4481111979621
"245",0,-3.12160361322305,-1.85560361322305,3.32997987862977,17.4496814418715
"246",0,-3.12160361322305,-1.85560361322305,2.21980835121231,17.447378752433
"247",0,-3.12160361322305,-1.85560361322305,2.42363017074524,17.4258200514131
"248",0,-3.12160361322305,-1.85560361322305,2.43298707114591,17.5023738261559
"249",0,0.0800056856954521,1.34600568569545,0.738121733212124,16.7908722714802
"250",0,-5.98893323695378,-4.72293323695378,8.16053717220288,18.0107691423969
"251",0,-3.12160361322305,-3.52960361322304,2.44939342242873,17.4334417289113
"252",0,-3.12160361322305,-0.181603613223046,2.40464859370023,17.4752536479631
"253",0,0.0800056856954521,1.34600568569545,0.618071697129882,15.2984494143717
"254",0,0.0800056856954521,1.34600568569545,0.817643582100118,18.413379468586
"255",0,0.0800056856954521,1.34600568569545,0.680390121983574,18.5798832009347
"256",0,0.0800056856954521,1.34600568569545,0.913106255748253,15.1338090361422
"257",0,-1.91999431430455,1.34600568569545,0.747399490920127,17.2635160950321
"258",0,2.08000568569545,1.34600568569545,0.747399490920127,17.2635160950321
"259",0,0.0800056856954521,1.34600568569545,0.747399490920127,15.5396787204507
"260",0,0.0800056856954521,1.34600568569545,0.747399490920127,18.9873534696135
"261",0,0.0800056856954521,1.34600568569545,0.767067542715818,18.1923220048879
"262",0,0.0800056856954521,1.34600568569545,0.738121733212124,16.7908722714802
"263",0,0.0800056856954521,1.34600568569545,0.43378414328997,17.2644301557906
"264",0,0.0800056856954521,1.34600568569545,1.02743657288711,17.2626023422203
"265",0,0.0800056856954521,1.34600568569545,1.02573599271201,17.2643910065106
"266",0,0.0800056856954521,1.34600568569545,0.683747607005966,17.2617685669106
"267",0,0.0800056856954521,1.34600568569545,0.746147372147033,17.2237096699597
"268",0,0.0800056856954521,1.34600568569545,0.75029699725985,17.3562173479665
"269",0,0.0800056856954521,-0.327994314304546,0.75470981829518,17.2537910305392
"270",0,0.0800056856954521,3.02000568569545,0.740470533424206,17.2845541370026
"271",0,-5.98893323695378,-4.72293323695378,6.79492481591938,16.2345969488013
"272",0,-5.98893323695378,-4.72293323695378,9.06619131548718,19.8663835668847
"273",0,-5.98893323695378,-4.72293323695378,7.54816741095924,20.0525477495451
"274",0,-5.98893323695378,-4.72293323695378,10.0343414271255,16.0344107698821
"275",0,-7.98893323695378,-4.72293323695378,8.25943928444688,18.5592212932179
"276",0,-3.98893323695378,-4.72293323695378,8.25943928444688,18.5592212932179
"277",0,-5.98893323695378,-4.72293323695378,8.25943928444688,16.8328897796602
"278",0,-5.98893323695378,-4.72293323695378,8.25943928444688,20.2855528067756
"279",0,-5.98893323695378,-4.72293323695378,8.46937606370774,19.6180187934388
"280",0,-5.98893323695378,-4.72293323695378,8.16053717220288,18.0107691423969
"281",0,-5.98893323695378,-4.72293323695378,4.79369512185565,18.5602755083984
"282",0,-5.98893323695378,-4.72293323695378,11.3541288420897,18.5581674086892
"283",0,-5.98893323695378,-4.72293323695378,11.3352826527686,18.5602298623569
"284",0,-5.98893323695378,-4.72293323695378,7.55606264176431,18.5572050627306
"285",0,-5.98893323695378,-4.72293323695378,8.25381780110301,18.5578046137084
"286",0,-5.98893323695378,-4.72293323695378,8.27347392099059,18.5620897245211
"287",0,-5.98893323695378,-6.39693323695378,8.33447686303164,18.5268853991666
"288",0,-5.98893323695378,-3.04893323695378,8.18854834783383,18.6022765908554
"289",0,-3.12160361322305,-3.52960361322304,2.04592312661081,15.7870560988915
"290",0,-3.12160361322305,-3.52960361322304,2.71678860527926,19.1861721211623
"291",0,-3.12160361322305,-3.52960361322304,2.26124565932212,19.3638962128468
"292",0,-3.12160361322305,-3.52960361322304,3.02197972644421,15.6033800543006
"293",0,-5.12160361322305,-3.52960361322304,2.47971132295902,17.9479633714727
"294",0,-1.12160361322305,-3.52960361322304,2.47971132295902,17.9479633714727
"295",0,-3.12160361322305,-3.52960361322304,2.47971132295902,16.2228084852908
"296",0,-3.12160361322305,-3.52960361322304,2.47971132295902,19.6731182576545
"297",0,-3.12160361322305,-3.52960361322304,2.54401825833041,18.9496059687333
"298",0,-3.12160361322305,-3.52960361322304,2.44939342242873,17.4334417289113
"299",0,-3.12160361322305,-3.52960361322304,1.43920133544474,17.9489549957822
"300",0,-3.12160361322305,-3.52960361322304,3.40881784596535,17.946972068987
"301",0,-3.12160361322305,-3.52960361322304,3.40316879885678,17.94891248193
"302",0,-3.12160361322305,-3.52960361322304,2.26853235895961,17.9460666688337
"303",0,-3.12160361322305,-3.52960361322304,2.47686300775141,17.9234867203482
"304",0,-3.12160361322305,-3.52960361322304,2.48646562138278,18.0046030200539
"305",0,0.0800056856954521,-0.327994314304546,0.75470981829518,17.2537910305392
"306",0,-5.98893323695378,-6.39693323695378,8.33447686303164,18.5268853991666
"307",0,-3.12160361322305,-0.181603613223046,2.00761998564933,15.8191939807289
"308",0,-3.12160361322305,-0.181603613223046,2.66781937711733,19.2358789495328
"309",0,-3.12160361322305,-0.181603613223046,2.22058691871914,19.4142653131812
"310",0,-3.12160361322305,-0.181603613223046,2.9653136982945,15.634302853549
"311",0,-5.12160361322305,-0.181603613223046,2.43430808590848,17.992349523337
"312",0,-1.12160361322305,-0.181603613223046,2.43430808590848,17.992349523337
"313",0,-3.12160361322305,-0.181603613223046,2.43430808590848,16.2671091970169
"314",0,-3.12160361322305,-0.181603613223046,2.43430808590848,19.7175898496572
"315",0,-3.12160361322305,-0.181603613223046,2.49722659089084,18.9983921440814
"316",0,-3.12160361322305,-0.181603613223046,2.40464859370023,17.4752536479631
"317",0,-3.12160361322305,-0.181603613223046,1.41284943486375,17.9933462520654
"318",0,-3.12160361322305,-0.181603613223046,3.34640360166458,17.9913537125374
"319",0,-3.12160361322305,-0.181603613223046,3.34085647161072,17.9933033753671
"320",0,-3.12160361322305,-0.181603613223046,2.22699679633824,17.9904438959333
"321",0,-3.12160361322305,-0.181603613223046,2.43152159902375,17.9677556712246
"322",0,-3.12160361322305,-0.181603613223046,2.44091602833079,18.0492594222779
"323",0,0.0800056856954521,3.02000568569545,0.740470533424206,17.2845541370026
"324",0,-5.98893323695378,-3.04893323695378,8.18854834783383,18.6022765908554
"325",0,-3.12160361322305,-1.85560361322305,2.02387930629092,15.7812025514421
"326",0,-3.12160361322305,-1.85560361322305,2.68858702925302,19.1771035075586
"327",0,-3.12160361322305,-1.85560361322305,2.23782952813004,19.3547065559051
"328",0,-3.12160361322305,-1.85560361322305,2.98936959155259,15.5977482277101
"329",0,-5.12160361322305,-1.85560361322305,2.45356899540642,17.9398701953476
"330",0,-1.12160361322305,-1.85560361322305,2.45356899540642,17.9398701953476
"331",0,-3.12160361322305,-1.85560361322305,2.45356899540642,16.2147308879456
"332",0,-3.12160361322305,-1.85560361322305,2.45356899540642,19.6650095027497
"333",0,-3.12160361322305,-1.85560361322305,2.5170765182462,18.9407062898694
"334",0,-3.12160361322305,-1.85560361322305,2.42363017074524,17.4258200514131
"335",0,-3.12160361322305,-1.85560361322305,1.42402846163903,17.9408616286277
"336",0,-3.12160361322305,-1.85560361322305,3.37288084976529,17.9388797090052
"337",0,-3.12160361322305,-1.85560361322305,3.36729051247612,17.9408184889495
"338",0,-3.12160361322305,-1.85560361322305,2.24461694034194,17.937975116755
"339",0,0.0800056856954521,1.34600568569545,0.746147372147033,17.2237096699597
"340",0,-5.98893323695378,-4.72293323695378,8.25381780110301,18.5578046137084
"341",0,-3.12160361322305,-3.52960361322304,2.47686300775141,17.9234867203482
"342",0,-3.12160361322305,-0.181603613223046,2.43152159902375,17.9677556712246
"343",0,-3.12160361322305,-1.85560361322305,2.03187208646662,15.8400621281384
"344",0,-3.12160361322305,-1.85560361322305,2.69883577622953,19.2680823403637
"345",0,-3.12160361322305,-1.85560361322305,2.24633975297798,19.4468949579397
"346",0,-3.12160361322305,-1.85560361322305,3.00119062188469,15.6543845503704
"347",0,-5.12160361322305,-1.85560361322305,2.46306477367296,18.0211301284757
"348",0,-1.12160361322305,-1.85560361322305,2.46306477367296,18.0211301284757
"349",0,-3.12160361322305,-1.85560361322305,2.46306477367296,16.2958344015681
"350",0,-3.12160361322305,-1.85560361322305,2.46306477367296,19.7464258553833
"351",0,-3.12160361322305,-1.85560361322305,2.52686496497654,19.0300037327847
"352",0,-3.12160361322305,-1.85560361322305,2.43298707114591,17.5023738261559
"353",0,-3.12160361322305,-1.85560361322305,1.42953972012843,18.0221295875902
"354",0,-3.12160361322305,-1.85560361322305,3.38593438019767,18.0201309924217
"355",0,-3.12160361322305,-1.85560361322305,3.38032264268445,18.0220864052114
"356",0,-3.12160361322305,-1.85560361322305,2.25330382350546,18.0192184621219
"357",0,0.0800056856954521,1.34600568569545,0.75029699725985,17.3562173479665
"358",0,-5.98893323695378,-4.72293323695378,8.27347392099059,18.5620897245211
"359",0,-3.12160361322305,-3.52960361322304,2.48646562138278,18.0046030200539
"360",0,-3.12160361322305,-0.181603613223046,2.44091602833079,18.0492594222779
